graph_name,time,mcts_time,mdfvs_size
3000_e_073,16.83098865,1,27
3784_e_081,5.834996939,1,39
4995_e_097,8.293485403,1,42
3757_e_081,10.11164689,1,46
6015_e_101,18.93532228,1,32
4806_e_093,21.10762978,1,32
3758_e_081,23.22306466,1,28
3161_e_077,17.75029135,1,32
5040_e_097,10.40660882,1,41
4868_e_093,12.45456958,1,37
5992_e_101,10.33878183,1,32
6112_e_101,15.95711184,1,35
1627_e_053,14.25847173,1,30
3232_e_077,7.757661581,1,36
2689_e_069,11.05153203,1,37
3073_e_073,17.86655354,1,28
3449_e_079,9.841400862,1,45
1644_e_053,13.36644578,1,31
5230_e_097,13.5655179,1,35
5746_e_099,15.97573233,1,42
6199_e_101,7.921106577,1,32
2240_e_063,13.99346375,1,36
6234_e_101,11.41996431,1,34
5249_e_097,16.58929205,1,36
3272_e_077,7.872508764,1,31
5943_e_101,17.57783508,1,28
4966_e_097,8.540960073,1,37
4949_e_097,9.912050724,1,32
4673_e_093,107.9468701,2,42
5738_e_099,26.85570478,2,39
5909_e_101,79.13317537,2,37
1661_e_053,71.08578682,2,35
1665_e_053,88.22522545,2,39
3586_e_081,32.39120698,2,44
371_e_019,64.67219424,2,44
4913_e_093,35.63034034,2,40
5938_e_101,82.26523089,2,39
4985_e_097,46.86862421,2,44
6126_e_101,56.76546574,2,40
3688_e_081,24.82040477,2,44
3418_e_079,59.89034104,2,35
1419_e_049,55.45543647,2,39
3247_e_077,21.84036398,2,42
3429_e_079,47.08949304,2,34
4861_e_093,38.06851864,2,40
3753_e_081,38.30862999,2,46
5807_e_099,26.53688192,2,35
5927_e_101,18.25077081,2,34
5128_e_097,59.29442048,2,36
5965_e_101,36.01396275,2,45
3488_e_079,27.37341237,2,42
4720_e_093,22.49766326,2,33
4676_e_093,34.45566511,2,32
3647_e_081,37.54095054,2,40
3403_e_079,19.24762082,2,53
5895_e_101,22.99735785,2,40
4768_e_093,41.26580405,2,37
5571_e_099,26.18910384,2,41
4987_e_097,33.90252161,2,38
5599_e_099,26.28449965,2,33
5517_e_099,18.01153183,2,34
1979_e_057,27.90017653,2,69
4581_e_093,16.3888979,2,36
1410_e_049,23.00910211,2,35
6229_e_101,11.49081826,2,38
2719_e_069,20.50082445,2,40
2190_e_063,16.14101028,2,50
4597_e_093,14.6517272,2,41
5050_e_097,30.81301975,2,29
2621_e_069,9.103343487,2,48
4892_e_093,7.236615896,2,40
1611_e_053,15.53458428,2,34
3174_e_077,22.58420229,2,37
3251_e_077,9.600149393,2,38
5401_e_099,20.38188457,2,30
5450_e_099,7.451356173,2,47
3000_e_073,13.10568905,2,27
3784_e_081,6.953675747,2,39
4995_e_097,9.816031933,2,42
3757_e_081,11.32577181,2,46
6015_e_101,20.84799743,2,32
4806_e_093,23.73200083,2,32
3758_e_081,24.57655263,2,28
3161_e_077,19.86964273,2,32
5040_e_097,12.11437702,2,41
4868_e_093,13.77100396,2,37
5992_e_101,11.19750571,2,32
6112_e_101,16.86521935,2,35
1627_e_053,16.44637084,2,30
3232_e_077,8.419992685,2,36
2689_e_069,12.65783477,2,37
3073_e_073,20.69335103,2,28
3449_e_079,11.13050842,2,45
1644_e_053,15.23678112,2,31
5230_e_097,14.98044682,2,35
5746_e_099,17.60481048,2,42
6199_e_101,7.452201128,2,32
2240_e_063,14.21507001,2,36
6234_e_101,11.90646219,2,34
5249_e_097,19.61325669,2,36
3272_e_077,9.147785425,2,31
5943_e_101,19.82248378,2,28
4966_e_097,8.552460909,2,37
4949_e_097,11.15657711,2,32
4673_e_093,82.45662212,5,42
5738_e_099,28.70043182,5,39
5909_e_101,86.8361969,5,37
1661_e_053,79.56948709,5,35
1665_e_053,56.64335442,5,39
3586_e_081,32.85228896,5,44
371_e_019,64.63954282,5,44
4913_e_093,38.35931373,5,40
5938_e_101,87.75986576,5,39
4985_e_097,51.77945423,5,44
6126_e_101,51.91324306,5,40
3688_e_081,30.25676537,5,44
3418_e_079,73.53696609,5,35
1419_e_049,37.88177514,5,39
3247_e_077,18.15399218,5,42
3429_e_079,50.51766992,5,34
4861_e_093,48.26835513,5,40
3753_e_081,47.53122473,5,46
5807_e_099,31.15339923,5,35
5927_e_101,25.19874358,5,34
5128_e_097,63.43645406,5,36
5965_e_101,48.14095616,5,45
3488_e_079,36.65244985,5,42
4720_e_093,27.25196648,5,33
4676_e_093,42.98990631,5,32
3647_e_081,50.05285645,5,40
3403_e_079,23.86789823,5,53
5895_e_101,28.79098678,5,40
4768_e_093,50.95095825,5,37
5571_e_099,38.06645298,5,41
4987_e_097,38.52839351,5,38
5599_e_099,34.08161187,5,33
5517_e_099,24.09368086,5,34
1979_e_057,34.50934553,5,69
4581_e_093,19.3055892,5,36
1410_e_049,23.25765061,5,35
6229_e_101,15.47778702,5,38
2719_e_069,22.18715096,5,40
2190_e_063,20.53153324,5,50
4597_e_093,20.0121994,5,41
5050_e_097,35.71640611,5,29
2621_e_069,12.61573315,5,48
4892_e_093,10.93763566,5,40
1611_e_053,19.6943357,5,34
3174_e_077,31.1752162,5,37
3251_e_077,13.60991502,5,38
5401_e_099,28.10981083,5,30
5450_e_099,11.48994637,5,47
3000_e_073,18.7916615,5,27
3784_e_081,10.87418985,5,39
4995_e_097,14.93576217,5,42
3757_e_081,15.10270905,5,46
6015_e_101,21.56668043,5,32
4806_e_093,31.6773777,5,32
3758_e_081,29.06228495,5,28
3161_e_077,24.39178395,5,32
5040_e_097,17.78142834,5,41
4868_e_093,19.04430461,5,37
5992_e_101,16.32141185,5,32
6112_e_101,19.45137811,5,35
1627_e_053,21.09932399,5,30
3232_e_077,12.62368345,5,36
2689_e_069,15.52601004,5,37
3073_e_073,26.72842026,5,28
3449_e_079,12.07185364,5,45
1644_e_053,21.56870437,5,31
5230_e_097,20.29826736,5,35
5746_e_099,20.49160504,5,42
6199_e_101,12.66400313,5,32
2240_e_063,20.74786544,5,36
6234_e_101,16.59722877,5,34
5249_e_097,25.17287874,5,36
3272_e_077,14.55206299,5,31
5943_e_101,27.8474741,5,28
4966_e_097,12.83776808,5,37
4949_e_097,15.68224907,5,32
4673_e_093,97.47150469,10,42
5738_e_099,35.01722455,10,39
5909_e_101,86.26568675,10,37
1661_e_053,91.245085,10,35
1665_e_053,86.70150995,10,39
3586_e_081,40.14037752,10,44
371_e_019,76.87703156,10,44
4913_e_093,48.01830482,10,40
5938_e_101,95.52965236,10,39
4985_e_097,58.29996371,10,44
6126_e_101,50.89219594,10,40
3688_e_081,43.63291907,10,44
3418_e_079,80.84331751,10,35
1419_e_049,45.15738773,10,39
3247_e_077,25.7469852,10,42
3429_e_079,62.62119985,10,34
4861_e_093,52.95158482,10,40
3753_e_081,58.73616195,10,46
5807_e_099,37.80381417,10,35
5927_e_101,36.82238889,10,34
5128_e_097,71.98977947,10,36
5965_e_101,59.72511387,10,45
3488_e_079,50.08442998,10,42
4720_e_093,34.31587052,10,33
4676_e_093,55.04676867,10,32
3647_e_081,57.40377259,10,40
3403_e_079,28.89975691,10,53
5895_e_101,35.83115745,10,40
4768_e_093,56.60569692,10,37
5571_e_099,39.37636065,10,41
4987_e_097,47.90012527,10,38
5599_e_099,45.07345676,10,33
5517_e_099,31.19262004,10,34
1979_e_057,42.66687512,10,69
4581_e_093,27.45330215,10,36
1410_e_049,35.41571951,10,35
6229_e_101,22.94112945,10,38
2719_e_069,25.62051034,10,40
2190_e_063,25.2378118,10,50
4597_e_093,27.11565924,10,41
5050_e_097,47.07128263,10,29
2621_e_069,20.25143814,10,48
4892_e_093,16.90666366,10,40
1611_e_053,28.43276834,10,34
3174_e_077,41.0483017,10,37
3251_e_077,19.40425801,10,38
5401_e_099,37.71300292,10,30
5450_e_099,17.45553112,10,47
3000_e_073,30.8401475,10,27
3784_e_081,17.90732956,10,39
4995_e_097,20.07866812,10,42
3757_e_081,22.33913136,10,46
6015_e_101,29.21863651,10,32
4806_e_093,46.85178089,10,32
3758_e_081,39.86581755,10,28
3161_e_077,31.83413148,10,32
5040_e_097,26.6245358,10,41
4868_e_093,27.26838326,10,37
5992_e_101,24.36472964,10,32
6112_e_101,27.33313251,10,35
1627_e_053,29.08984041,10,30
3232_e_077,20.5279696,10,36
2689_e_069,21.22060919,10,37
3073_e_073,40.4777472,10,28
3449_e_079,19.82544899,10,45
1644_e_053,32.82275867,10,31
5230_e_097,29.9549427,10,35
5746_e_099,30.34243226,10,42
6199_e_101,19.48062873,10,32
2240_e_063,26.43391156,10,36
6234_e_101,25.76625347,10,34
5249_e_097,35.80436778,10,36
3272_e_077,22.91542554,10,31
5943_e_101,37.88933063,10,28
4966_e_097,19.17519212,10,37
4949_e_097,23.99729252,10,32
